2434529.73333334,24000000,6000000
2546865.5999999996,24000000,6000000
2334552.8,24000000,6000000
2183994.66666667,24000000,6000000
2193357.733333337,24000000,6000000
2081545.466666663,24000000,6000000
2232755.866666667,24000000,6000000
2121638.5333333327,24000000,6000000
2074943.9999999972,24000000,6000000
2239908.933333337,24000000,6000000
2118659.73333333,18000000,6000000
2070245.333333333,18000000,6000000
2117508.266666663,18000000,6000000
2944863.4666666673,18000000,6000000
2749715.2,18000000,6000000
2450413.066666667,18000000,6000000
2215427.199999997,18000000,6000000
2445764.0,18000000,6000000
2565036.53333333,18000000,6000000
2669312.5333333304,18000000,6000000
2748473.86666667,12000000,6000000
2732222.533333333,12000000,6000000
3301372.8,12000000,6000000
2145280.000000003,12000000,6000000
2306880.4,12000000,6000000
2295197.866666667,12000000,6000000
2150954.9333333373,12000000,6000000
2173548.133333333,12000000,6000000
2252514.66666666,12000000,6000000
2245115.333333337,12000000,6000000
2630640.53333333,6000000,6000000
3702270.4,6000000,6000000
2183429.199999997,6000000,6000000
2188920.5333333327,6000000,6000000
2802815.06666667,6000000,6000000
4350231.2,6000000,6000000
3395705.5999999996,6000000,6000000
2179165.200000003,6000000,6000000
2190910.53333333,6000000,6000000
2169479.599999997,6000000,6000000
3514926.0,6000000,6000000
3266698.53333333,4000000,6000000
2139255.599999997,4000000,6000000
3320540.66666667,5000000,6000000
3581965.2,5000000,6000000
2329610.4,5000000,6000000
2174848.133333337,5000000,6000000
2222446.8,5000000,6000000
2248895.73333333,5000000,6000000
2224987.333333337,5000000,6000000
2225518.133333337,5000000,6000000
2146889.599999997,5000000,6000000
2467520.400000003,5000000,6000000
3084512.9333333373,4000000,6000000
2284044.9333333327,3000000,6000000
2228148.4,3000000,6000000
2318828.4,3000000,6000000
2171124.933333337,3000000,6000000
2171894.0,3000000,6000000
2138078.533333337,3000000,6000000
2120416.9333333327,3000000,6000000
1831519.86666667,3000000,6000000
1236993.3333333333,3000000,6000000
1618056.4000000034,3000000,6000000
1307475.6,3000000,6000000
1259527.86666667,3000000,6000000
1425870.4000000032,3000000,6000000
2324541.2,4000000,6000000
2015037.7333333301,4000000,6000000
2455701.066666667,4000000,6000000
2717913.06666667,4000000,6000000
2070456.666666663,4000000,6000000
2133830.26666667,4000000,6000000
2938433.06666666,4000000,6000000
3894591.2,4000000,6000000
2706439.33333334,4000000,6000000
2334202.26666667,4000000,6000000
2101840.9333333373,4000000,6000000
2178579.33333333,4000000,6000000
2160288.133333333,4000000,6000000
2116689.866666667,4000000,6000000
2935003.3333333367,4000000,6000000
2963602.0,4000000,6000000
2894411.199999997,4000000,6000000
2785224.13333333,5000000,6000000
2629658.5333333397,5000000,6000000
2301696.133333333,5000000,6000000
2557857.2,5000000,6000000
2466811.06666667,5000000,6000000
2452770.4,5000000,6000000
2858674.13333333,5000000,6000000
3177263.33333334,5000000,6000000
2138762.799999997,4000000,6000000
2189246.4,4000000,6000000
2251859.600000003,4000000,6000000
3550060.8,5000000,6000000
3260368.66666666,5000000,6000000
2810256.5333333397,5000000,6000000
3203961.5999999996,6000000,6000000
3104633.06666667,6000000,6000000
4327251.06666667,6000000,6000000
3614398.0,6000000,6000000
3483727.2,6000000,6000000
3868420.26666667,6000000,6000000
3753748.93333333,6000000,6000000
2939812.5333333304,6000000,6000000
3189641.2,6000000,6000000
2097215.066666663,5000000,6000000
2269710.4,5000000,6000000
2899034.93333333,5000000,6000000
2503379.2,5000000,6000000
2846820.93333333,5000000,6000000
3211802.2666666703,6000000,6000000
3475234.8,5000000,6000000
2538264.1333333403,5000000,6000000
2190754.13333333,5000000,6000000
2312088.400000003,5000000,6000000
2262057.86666667,5000000,6000000
2181026.13333333,5000000,6000000
2146246.4000000004,5000000,6000000
2080777.8666666672,5000000,6000000
3141560.66666667,5000000,6000000
2582244.2666666703,4000000,6000000
2063537.0666666671,4000000,6000000
3311975.73333334,4000000,6000000
2557699.46666667,4000000,6000000
2384312.533333337,4000000,6000000
2345224.6666666702,4000000,6000000
2886696.8,4000000,6000000
3270364.266666667,4000000,6000000
2763367.466666667,4000000,6000000
2123514.66666667,4000000,6000000
2131250.6666666633,4000000,6000000
2930254.666666663,4000000,6000000
2748577.333333333,4000000,6000000
2302146.0,4000000,6000000
2352759.866666667,4000000,6000000
2378385.06666667,4000000,6000000
2162180.400000003,4000000,6000000
2310406.26666666,4000000,6000000
2202193.600000003,4000000,6000000
2943632.53333333,5000000,6000000
2806159.3333333298,5000000,6000000
2370205.199999997,5000000,6000000
3130884.13333333,5000000,6000000
3390190.1333333403,5000000,6000000
4285396.800000001,5000000,6000000
3397048.5333333397,5000000,6000000
3275358.5333333304,5000000,6000000
2643829.599999997,5000000,6000000
2773212.13333333,5000000,6000000
3296397.4666666603,5000000,6000000
2173112.133333337,5000000,6000000
2226474.800000003,5000000,6000000
2141545.066666663,4000000,6000000
3462709.6,5000000,6000000
3357219.06666666,4000000,6000000
2186185.333333333,4000000,6000000
2579614.6666666633,4000000,6000000
3303876.5333333304,5000000,6000000
3909716.0,5000000,6000000
3843323.06666667,5000000,6000000
2217943.200000003,5000000,6000000
3452863.0666666697,5000000,6000000
3486511.06666666,5000000,6000000
2164599.200000003,5000000,6000000
2939240.799999997,5000000,6000000
3300679.733333337,5000000,6000000
3191386.66666667,5000000,6000000
2455127.86666667,5000000,6000000
2743573.06666667,4000000,6000000
2074789.86666667,4000000,6000000
2101987.600000003,4000000,6000000
3349397.4666666673,4000000,6000000
2611862.13333333,4000000,6000000
3425778.9333333373,4000000,6000000
3336498.400000003,4000000,6000000
3397278.8000000026,4000000,6000000
2354006.4,4000000,6000000
2238162.666666667,3000000,6000000
2306846.26666667,4000000,6000000
2334712.8,4000000,6000000
